cod_dane,snapshot_date,cod_establecimiento,nombre_establecimiento,nombre_sede,sede_principal,sector,correo_institucional,direccion,telefono,niveles,zona,cod_dep,nom_dep,cod_mun,nom_mun,cat_mun,mun_pdet,mun_zomac,nom_reg,cod_etc,nom_etc,total_matricula,matricula_prel,estado_fisico,confianza_geo,lat,lon,ausente_desde,first_seen
173585000282,2026-08-29,173585000100,INSTITUCION EDUCATIVA TECNICA PEREZ Y ALDANA,LA CANDELARIA,N,OFICIAL,PURIFICACION.IETPEREZYALDANA@SEDTOLIMA.EDU.CO,KR 4 11 64,3102264487,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73585,PURIFICACIÓN,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,183.0,123.0,No aporta información,2 - MEDIA,3.8598470895596564,-74.92827740013342,\N,2026-08-29T08:58:22Z
173585000347,2026-08-29,173585000100,INSTITUCION EDUCATIVA TECNICA PEREZ Y ALDANA,CORA GRIMALDO,N,OFICIAL,PURIFICACION.IETPEREZYALDANA@SEDTOLIMA.EDU.CO,CL 7 KR 9,3102264487,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73585,PURIFICACIÓN,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,138.0,138.0,No aporta información,2 - MEDIA,3.8555555562083117,-74.9427777781759,\N,2026-08-29T08:58:22Z
173585000355,2026-08-29,173585000100,INSTITUCION EDUCATIVA TECNICA PEREZ Y ALDANA,OSPINA PEREZ,N,OFICIAL,PURIFICACION.IETPEREZYALDANA@SEDTOLIMA.EDU.CO,CL 12 9 22,2280150 3102264487,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73585,PURIFICACIÓN,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,364.0,364.0,No aporta información,2 - MEDIA,3.8626110000384415,-74.93142400004601,\N,2026-08-29T08:58:22Z
173616000022,2026-08-29,173616000022,INSTITUCION EDUCATIVA TECNICA FRANCISCO JULIAN OLAYA,I.E.T. FRANCISCO JULIAN OLAYA - SEDE PRINCIPAL,N,OFICIAL,RIOBLANCO.IETFRANCISCOJULIANOLAYA@SEDTOLIMA.EDU.CO,CL 1 2 27,2256042 3118128939,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73616,RIOBLANCO,MUNICIPIO,SÍ,SÍ,SUR DEL TOLIMA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,251.0,251.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173616000260,2026-08-29,173616000022,INSTITUCION EDUCATIVA TECNICA FRANCISCO JULIAN OLAYA,MANUELA BELTRAN,N,OFICIAL,RIOBLANCO.IETFRANCISCOJULIANOLAYA@SEDTOLIMA.EDU.CO,CL 2 #2-37 B N HORIZONTE,0,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73616,RIOBLANCO,MUNICIPIO,SÍ,SÍ,SUR DEL TOLIMA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,230.0,230.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173616000278,2026-08-29,173616000278,INSTITUCION EDUCATIVA TECNICA GENERAL SANTANDER,I.E.T. GENERAL SANTANDER - SEDE PRINCIPAL,S,OFICIAL,RIOBLANCO.IETGENERALSANTANDER@SEDTOLIMA.EDU.CO,KR 3 3 40,3118375420,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73616,RIOBLANCO,MUNICIPIO,SÍ,SÍ,SUR DEL TOLIMA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,621.0,576.0,No aporta información,2 - MEDIA,3.5301160004163954,-75.6447850002995,\N,2026-08-29T08:58:22Z
173622000271,2026-08-29,273622000683,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,ANTONIA SANTOS,N,OFICIAL,INSEDVOZTIERRA68301@HOTMAIL.COM,IND CL 10 3 33 BR CENTRO,3133661035,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73622,RONCESVALLES,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,77.0,77.0,No aporta información,2 - MEDIA,4.127222221990076,-75.60611111067496,\N,2026-08-29T08:58:24Z
173622000743,2026-08-29,273622000683,INSTITUCION EDUCATIVA TECNICA LA VOZ DE LA TIERRA,EL PORVENIR,N,OFICIAL,RONCESVALLES.IETLAVOZDELATIERRA@SEDTOLIMA.EDU.CO,IND BARRIO EL PORVENIR,3133661035,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73622,RONCESVALLES,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,108.0,108.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:24Z
173624000015,2026-08-29,173624000015,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,I.E. FRANCISCO DE MIRANDA - SEDE PRINCIPAL,S,OFICIAL,ROVIRA.IEFRANCISCODEMIRANDA@SEDTOLIMA.EDU.CO,CL 5 5 51,2880083 3118390965,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,939.0,711.0,No aporta información,2 - MEDIA,4.240287456226047,-75.23919671581979,\N,2026-08-29T08:58:22Z
173624000040,2026-08-29,173624000015,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,GENERAL SANTANDER,N,OFICIAL,ROVIRA.IEFRANCISCODEMIRANDA@SEDTOLIMA.EDU.CO,CL 5 KR 7 EQ,2880284 3118390965,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,206.0,206.0,No aporta información,2 - MEDIA,4.238888888811014,-75.2394444442257,\N,2026-08-29T08:58:22Z
173624000058,2026-08-29,173624000015,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,LAURA MARIA ZARATE GIL,N,OFICIAL,ROVIRA.IEFRANCISCODEMIRANDA@SEDTOLIMA.EDU.CO,CL 4 1 70,2880102 3118390965,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,331.0,331.0,No aporta información,2 - MEDIA,4.241406464214465,-75.24105465999943,\N,2026-08-29T08:58:22Z
173624000066,2026-08-29,173624000015,INSTITUCION EDUCATIVA FRANCISCO DE MIRANDA,MARCO MANUEL RUIZ,N,OFICIAL,ROVIRA.IEFRANCISCODEMIRANDA@SEDTOLIMA.EDU.CO,KR 5 9 63,2880372 3118390965,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,232.0,232.0,No aporta información,2 - MEDIA,4.236415360062505,-75.24041800958453,\N,2026-08-29T08:58:22Z
173624001046,2026-08-29,173624001704,INSTITUCION EDUCATIVA TECNICA LA CEIBA,LA CEIBA 2,N,OFICIAL,ROVIRA.IETLACEIBA@SEDTOLIMA.EDU.CO,CL 5 KR 5 EQ OCCIDENTE,2881164 3124975418,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,135.0,135.0,No aporta información,2 - MEDIA,4.240833332665692,-75.23916666717354,\N,2026-08-29T08:58:22Z
173624001704,2026-08-29,173624001704,INSTITUCION EDUCATIVA TECNICA LA CEIBA,I.E.T. LA CEIBA - SEDE PRINCIPAL,S,OFICIAL,ROVIRA.IETLACEIBA@SEDTOLIMA.EDU.CO,CL 5 9 170,2880348 3124975418,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73624,ROVIRA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,198.0,198.0,No aporta información,2 - MEDIA,4.236204417952206,-75.24506262569187,\N,2026-08-29T08:58:22Z
173671000201,2026-08-29,173671000201,INSTITUCION EDUCATIVA CENTRAL,I.E. CENTRAL - SEDE PRINCIPAL,S,OFICIAL,SALDANA.IECENTRAL@SEDTOLIMA.EDU.CO,IND BARRIO EL CENTRO FRENTE AL PARQUE,2266555 3166461807,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73671,SALDAÑA,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,421.0,421.0,No aporta información,2 - MEDIA,3.9300243592501043,-75.01202405971266,\N,2026-08-29T08:58:22Z
173671000244,2026-08-29,173671000228,INSTITUCION EDUCATIVA TECNICA GENERAL ROBERTO LEYVA SEDE CAMPESTRE,LOS FUNDADORES,N,OFICIAL,SALDANA.IETGENERALROBERTOLEYVA@SEDTOLIMA.EDU.CO,IND CR 19 # 11-26 B LOS FUNDADORES,3105539337,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73671,SALDAÑA,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,22.0,22.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173671000252,2026-08-29,173671000201,INSTITUCION EDUCATIVA CENTRAL,SAN CARLOS,N,OFICIAL,SALDANA.IECENTRAL@SEDTOLIMA.EDU.CO,IND CL 10 CR 11 NO 10-50 BARRO SAN CARLOS,2267144 3166461807,"BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73671,SALDAÑA,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,414.0,414.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173671000457,2026-08-29,173671000201,INSTITUCION EDUCATIVA CENTRAL,VEINTE DE JULIO,N,OFICIAL,SALDANA.IECENTRAL@SEDTOLIMA.EDU.CO,IND BARRIO VEINTE DE JULIO,2267656 3166461807,PREESCOLAR,URBANA,73,TOLIMA,73671,SALDAÑA,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,57.0,57.0,No aporta información,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173671800011,2026-08-29,173671000228,INSTITUCION EDUCATIVA TECNICA GENERAL ROBERTO LEYVA SEDE CAMPESTRE,URBANA ANTIGUA,N,OFICIAL,SALDANA.IETGENERALROBERTOLEYVA@SEDTOLIMA.EDU.CO,KR 9 E CL 11 <EOF>,\N,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73671,SALDAÑA,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,295.0,271.0,No aporta información,2 - MEDIA,3.924934842433433,-75.01433319262522,\N,2026-08-29T08:58:22Z
173675000010,2026-08-29,173675000010,INSTITUCION EDUCATIVA JOSE MARIA CARBONELL,I.E. JOSE MARIA CARBONELL - SEDE PRINCIPAL,S,OFICIAL,CARBONELL12313@YAHOO.ES,KR 3 6 54,3184181714,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73675,SAN ANTONIO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,254.0,201.0,Afectación menor,2 - MEDIA,3.9122222219572533,-75.4738888888959,\N,2026-08-29T08:58:22Z
173675000028,2026-08-29,173675000010,INSTITUCION EDUCATIVA JOSE MARIA CARBONELL,RAFAEL ROCHA,N,OFICIAL,SANANTONIO.IEJOSEMARIACARBONELL@SEDTOLIMA.EDU.CO,CL 11 3 60,3184181714,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73675,SAN ANTONIO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,237.0,237.0,Afectación menor,2 - MEDIA,3.917814720764356,-75.47748887212565,\N,2026-08-29T08:58:22Z
173675000036,2026-08-29,173675000010,INSTITUCION EDUCATIVA JOSE MARIA CARBONELL,JESUS MARIA HERNANDEZ,N,OFICIAL,SANANTONIO.IEJOSEMARIACARBONELL@SEDTOLIMA.EDU.CO,CL 9 5 11,3184181714,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73675,SAN ANTONIO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,156.0,156.0,Afectación menor,2 - MEDIA,3.915814788181892,-75.47907691298661,\N,2026-08-29T08:58:22Z
173678000037,2026-08-29,173678000037,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,I.E. SAN LUIS GONZAGA - SEDE PRINCIPAL,S,OFICIAL,INSTSANLUISGONZAGATOL@YAHOO.ES,CL 7 4 A 30,2252021 3133763769,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73678,SAN LUIS,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,364.0,364.0,No aporta información,2 - MEDIA,4.133679720442074,-75.09393361962013,\N,2026-08-29T08:58:22Z
173678000096,2026-08-29,173678000037,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,CARLOS J. BONILLA,N,OFICIAL,SANLUIS.IESANLUISGONZAGA@SEDTOLIMA.EDU.CO,KR 5 4 07,3133763769,"BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73678,SAN LUIS,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,106.0,106.0,No aporta información,2 - MEDIA,4.13388155030078,-75.0955042583174,\N,2026-08-29T08:58:22Z
173678000118,2026-08-29,173678000037,INSTITUCION EDUCATIVA SAN LUIS GONZAGA,CAROLITA,N,OFICIAL,SANLUIS.IESANLUISGONZAGA@SEDTOLIMA.EDU.CO,KR 4 2 33,252254 3133763769,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73678,SAN LUIS,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,210.0,210.0,No aporta información,2 - MEDIA,4.294672710227288,-75.09445151005953,\N,2026-08-29T08:58:22Z
173686000020,2026-08-29,173686000020,INSTITUCION EDUCATIVA TECNICA SANTA ISABEL,I.E.T. SANTA ISABEL - SEDE PRINCIPAL,S,OFICIAL,SANTAISABEL.IETSANTAISABEL@SEDTOLIMA.EDU.CO,KR 1 CL 6 Y 7,2813054 3214912969,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73686,SANTA ISABEL,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,208.0,161.0,No aporta información,2 - MEDIA,4.713069980954064,-75.09712640012484,\N,2026-08-29T08:58:22Z
173686000291,2026-08-29,173686000020,INSTITUCION EDUCATIVA TECNICA SANTA ISABEL,SANTA TERESITA DEL NI¥O JESUS,N,OFICIAL,SANTAISABEL.IETSANTAISABEL@SEDTOLIMA.EDU.CO,IND CASCO URB,2813287 3214912969,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73686,SANTA ISABEL,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,76.0,76.0,No aporta información,2 - MEDIA,4.714315575341198,-75.09748685003092,\N,2026-08-29T08:58:22Z
173686000305,2026-08-29,173686000020,INSTITUCION EDUCATIVA TECNICA SANTA ISABEL,ANTONIO NARI¥O,N,OFICIAL,SANTAISABEL.IETSANTAISABEL@SEDTOLIMA.EDU.CO,IND BARRIO POBLADO,2838083 3214912969,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73686,SANTA ISABEL,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,72.0,72.0,No aporta información,2 - MEDIA,4.71536332432028,-75.09900449980451,\N,2026-08-29T08:58:22Z
173770000035,2026-08-29,173770000019,INSTITUCION EDUCATIVA SANTA ROSA DE LIMA,GARZON Y COLLAZOS,N,OFICIAL,SUAREZ.IESANTAROSADELIMA@SEDTOLIMA.EDU.CO,CL 3 5 01,2883229 3163597229,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73770,SUÁREZ,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,384.0,355.0,No aporta información,2 - MEDIA,4.048664417070587,-74.82979721286452,\N,2026-08-29T08:58:22Z
173854000014,2026-08-29,173854000014,INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA,I.E. JUAN LASSO DE LA VEGA - SEDE PRINCIPAL,S,OFICIAL,\N,KR 11 5 A 88 LT 2 MZ 49,2885016 3125360990,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73854,VALLE DE SAN JUAN,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,286.0,286.0,No aporta información,2 - MEDIA,4.198746000159749,-75.11582800022349,\N,2026-08-29T08:58:22Z
173854000073,2026-08-29,173854000014,INSTITUCION EDUCATIVA JUAN LASSO DE LA VEGA,JUAN LASSO DE LA VEGA 2,N,OFICIAL,\N,KR 11 5 A 88 LT 2 MZ 49,3125360990,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73854,VALLE DE SAN JUAN,MUNICIPIO,NO,NO,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,173.0,173.0,No aporta información,2 - MEDIA,4.199790071076163,-75.11737759768185,\N,2026-08-29T08:58:22Z
173861000038,2026-08-29,173861000038,INSTITUCION EDUCATIVA FRANCISCO HURTADO,I.E. FRANCISCO HURTADO - SEDE PRINCIPAL,N,OFICIAL,VENADILLO.IEFRANCISCOHURTADO@SEDTOLIMA.EDU.CO,KR 5 11 261,3106133407 3133811546 3144441920,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,686.0,686.0,No aporta información,2 - MEDIA,4.713248393678365,-74.92981608575602,\N,2026-08-29T08:58:22Z
173861000101,2026-08-29,173861000721,INSTITUCION EDUCATIVA TECNICA CAMILA MOLANO,LICEO VENADILLO,N,OFICIAL,9COLCAMO@BUNDE.TOLINET.COM.CO,CL 4 5 69,2840209 3015981783,"PREESCOLAR,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,282.0,282.0,No aporta información,2 - MEDIA,4.71967502523349,-74.92631167698431,\N,2026-08-29T08:58:22Z
173861000135,2026-08-29,173861000721,INSTITUCION EDUCATIVA TECNICA CAMILA MOLANO,ALCIDES GUZMAN TAVERA,N,OFICIAL,VENADILLO.IETCCAMILAMOLANO@SEDTOLIMA.EDU.CO,CL 4 2 40,2840150  3015981783,"BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,172.0,172.0,No aporta información,2 - MEDIA,4.720555556020618,-74.92472222217509,\N,2026-08-29T08:58:22Z
173861000143,2026-08-29,173861000771,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL LUIS CARLOS GALAN SARMIENTO,MANUEL TIBERIO GALLEGO,N,OFICIAL,VENADILLO.IELUISCARLOSGALANSARMIENTO@SEDTOLIMA.ED,KR 7 A 9 12,2840009 3188705300,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,29.0,7.0,No aporta información,2 - MEDIA,4.716111111170745,-74.92972222169031,\N,2026-08-29T08:58:22Z
173861000411,2026-08-29,173861000771,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL LUIS CARLOS GALAN SARMIENTO,LUCRECIA BOCANEGRA,N,OFICIAL,VENADILLO.IELUISCARLOSGALANSARMIENTO@SEDTOLIMA.ED,KR 6 A 8 50,2840050 3188705300,"MEDIA,BÁSICA SECUNDARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,69.0,69.0,No aporta información,2 - MEDIA,4.716959000357645,-74.92893000013619,\N,2026-08-29T08:58:22Z
173861000721,2026-08-29,173861000721,INSTITUCION EDUCATIVA TECNICA CAMILA MOLANO,I.E.T. CAMILA MOLANO - SEDE PRINCIPAL,N,OFICIAL,9COLCAMO@BUNDE.TOLINET.COM.CO,CL 4 5 69,2840638 3015981783,"MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,318.0,220.0,No aporta información,2 - MEDIA,4.721793845032899,-74.9267764239898,\N,2026-08-29T08:58:22Z
173861000771,2026-08-29,173861000771,INSTITUCION EDUCATIVA TECNICA AGROINDUSTRIAL LUIS CARLOS GALAN SARMIENTO,I.E. LUIS CARLOS GALAN SARMIENTO - SEDE PRINCIPAL,N,OFICIAL,VENADILLO.IELUISCARLOSGALANSARMIENTO@SEDTOLIMA.ED,KR 8 11 00,2840009 3188705300,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73861,VENADILLO,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,45.0,45.0,No aporta información,2 - MEDIA,4.714166666724319,-74.93138888939313,\N,2026-08-29T08:58:22Z
173870000512,2026-08-29,173870000512,INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR DE VILLAHERMOSA,I.E. ESCUELA NORMAL SUPERIOR DE VILLAHERMOSA - SEDE PRINCIPAL,S,OFICIAL,\N,CL 12 4 05,3132924313,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73870,VILLAHERMOSA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,436.0,386.0,Afectación parcial,3 - BAJA,\N,\N,\N,2026-08-29T08:58:22Z
173870000521,2026-08-29,173870000521,INSTITUCION EDUCATIVA TECNICA FRANCISCO JOSE DE CALDAS,I.E.T. FRANCISCO JOSE DE CALDAS - SEDE PRINCIPAL,S,OFICIAL,VILLAHERMOSA.IEYARUMAL@SEDTOLIMA.EDU.CO,AV LA ALAMEDA 4 60,3127084121,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73870,VILLAHERMOSA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,353.0,353.0,No aporta información,2 - MEDIA,5.03777777790937,-75.12944444411124,\N,2026-08-29T08:58:22Z
173873000033,2026-08-29,173873000041,INSTITUCION EDUCATIVA TECNICA FRANCISCO PINEDA LOPEZ,JORGE ELIECER GAITAN,N,OFICIAL,\N,IND B JORGE ELIECER GAITAN,3107619839,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,73,TOLIMA,73873,VILLARRICA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,166.0,166.0,No aporta información,2 - MEDIA,3.8302670493922744,-74.66466503997184,\N,2026-08-29T08:58:22Z
173873000041,2026-08-29,173873000041,INSTITUCION EDUCATIVA TECNICA FRANCISCO PINEDA LOPEZ,I.E.T. FRANCISCO PINEDA LOPEZ - SEDE PRINCIPAL,S,OFICIAL,\N,KR 5 CL 4,2475005 3107619839,"MEDIA,BÁSICA SECUNDARIA",URBANA,73,TOLIMA,73873,VILLARRICA,MUNICIPIO,NO,SÍ,NO APLICA,3815,SECRETARÍA DE EDUCACIÓN DE TOLIMA,224.0,224.0,No aporta información,2 - MEDIA,3.936111111395048,-74.60416666675788,\N,2026-08-29T08:58:22Z
176001001001,2026-08-29,176001001745,INSTITUCION EDUCATIVA  LICEO DEPARTAMENTAL,SEDE LA PRESENTACION,N,OFICIAL,IE.LICEODEPARTAMENTAL@CALI.EDU.CO,IND CALLE 5B1#29-06,3002620526,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,211.0,211.0,Reporta afectación sin definir el impacto,2 - MEDIA,3.4266392236952634,-76.51461651237332,\N,2026-08-29T08:58:22Z
176001001290,2026-08-29,176001003586,INSTITUCION EDUCATIVA JUAN DE AMPUDIA,JARDIN NACIONAL NO.1,N,OFICIAL,IE.JUANAMPUDIA@CALI.EDU.CO,CL 58 11 B 48,3160259320,"PREESCOLAR,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,95.0,95.0,No aporta información,2 - MEDIA,3.4481807296058538,-76.4947565401057,\N,2026-08-29T08:58:22Z
176001001656,2026-08-29,176001001656,INSTITUCION EDUCATIVA GUILLERMO VALENCIA,INSTITUCION EDUCATIVA GUILLERMO VALENCIA,S,OFICIAL,IE_GVALENCIA@CALI.GOV.CO,KR 7 NORTE 45 A 08,3164537569,"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA",URBANA,76,VALLE DEL CAUCA,76001,SANTIAGO DE CALI,MUNICIPIO,NO,NO,NO APLICA,3818,SECRETARÍA DE EDUCACIÓN DE CALI,207.0,207.0,No aporta información,2 - MEDIA,3.4742374889247745,-76.51143731080244,\N,2026-08-29T08:58:22Z
